province,U_R,COICOP,Products,Weight,Date,CPI,Source
0,2,3,Clothing and footwear,531.1697196,9/1/2017,111.5890667,rural
0,2,3,Clothing and footwear,531.1697196,10/1/2017,111.9996244,rural
0,2,3,Clothing and footwear,531.1697196,11/1/2017,111.0464417,rural
0,2,3,Clothing and footwear,531.1697196,12/1/2017,111.0790546,rural
0,2,3,Clothing and footwear,531.1697196,1/1/2018,111.6895161,rural
0,2,3,Clothing and footwear,531.1697196,2/1/2018,111.8333793,rural
0,2,3,Clothing and footwear,531.1697196,3/1/2018,111.9782183,rural
0,2,3,Clothing and footwear,531.1697196,4/10/2018,112.314912,rural
0,2,3,Clothing and footwear,531.1697196,5/10/2018,112.5762064,rural
0,2,3,Clothing and footwear,531.1697196,6/10/2018,112.9445963,rural
0,2,3,Clothing and footwear,531.1697196,7/10/2018,112.8296394,rural
0,2,3,Clothing and footwear,531.1697196,8/10/2018,113.1638753,rural
0,2,3,Clothing and footwear,531.1697196,9/10/2018,113.4863125,rural
0,2,3,Clothing and footwear,531.1697196,10/10/2018,115.1286835,rural
0,2,3,Clothing and footwear,531.1697196,11/10/2018,115.4960353,rural
0,2,3,Clothing and footwear,531.1697196,12/10/2018,115.981972,rural
0,2,3,Clothing and footwear,531.1697196,1/10/2019,117.9014131,rural
0,2,3,Clothing and footwear,531.1697196,2/10/2019,118.2124083,rural
0,2,3,Clothing and footwear,531.1697196,3/10/2019,119.6181135,rural
0,2,3,Clothing and footwear,531.1697196,4/10/2019,120.3502023,rural
0,2,3,Clothing and footwear,531.1697196,5/10/2019,120.5195854,rural
0,2,3,Clothing and footwear,531.1697196,6/10/2019,120.8223951,rural
0,2,3,Clothing and footwear,531.1697196,7/10/2019,121.1553746,rural
0,2,3,Clothing and footwear,531.1697196,8/10/2019,121.3101619,rural
0,2,3,Clothing and footwear,531.1697196,9/10/2019,121.344624,rural
0,2,3,Clothing and footwear,531.1697196,10/10/2019,121.4318388,rural
0,2,3,Clothing and footwear,531.1697196,11/10/2019,121.7425191,rural
0,2,3,Clothing and footwear,531.1697196,12/10/2019,122.2608019,rural
0,2,3,Clothing and footwear,531.1697196,1/10/2020,125.23141,rural
0,2,3,Clothing and footwear,531.1697196,2/10/2020,125.9473043,rural
0,2,3,Clothing and footwear,531.1697196,3/10/2020,126.5280158,rural
0,2,3,Clothing and footwear,531.1697196,4/10/2020,126.5280158,rural
0,2,3,Clothing and footwear,531.1697196,5/10/2020,127.3400072,rural
0,2,3,Clothing and footwear,531.1697196,6/10/2020,128.6656837,rural
0,2,3,Clothing and footwear,531.1697196,7/10/2020,129.427407,rural
0,2,3,Clothing and footwear,531.1697196,8/10/2020,130.0738046,rural
0,2,3,Clothing and footwear,531.1697196,9/10/2020,130.5857706,rural
0,2,3,Clothing and footwear,531.1697196,10/10/2020,131.1292704,rural
0,2,3,Clothing and footwear,531.1697196,11/10/2020,132.0829353,rural
0,2,3,Clothing and footwear,531.1697196,12/10/2020,132.6567147,rural
0,2,3,Clothing and footwear,531.1697196,1/10/2021,133.9859386,rural
0,2,3,Clothing and footwear,531.1697196,2/10/2021,134.8864144,rural
0,2,3,Clothing and footwear,531.1697196,3/10/2021,134.6980424,rural
0,2,3,Clothing and footwear,531.1697196,4/10/2021,135.3918838,rural
0,2,3,Clothing and footwear,531.1697196,5/10/2021,135.8474743,rural
0,2,3,Clothing and footwear,531.1697196,6/10/2021,135.8073648,rural
0,2,3,Clothing and footwear,531.1697196,7/10/2021,135.845456,rural
0,2,3,Clothing and footwear,531.1697196,8/10/2021,135.9726892,rural
0,2,3,Clothing and footwear,531.1697196,9/10/2021,136.6152024,rural
0,2,3,Clothing and footwear,531.1697196,10/10/2021,138.3464503,rural
0,2,3,Clothing and footwear,531.1697196,11/10/2021,137.8644187,rural
0,2,3,Clothing and footwear,531.1697196,12/10/2021,137.6594424,rural
0,2,3,Clothing and footwear,531.1697196,1/10/2022,139.1820265,rural
0,2,3,Clothing and footwear,531.1697196,2/10/2022,140.0581997,rural
0,2,3,Clothing and footwear,531.1697196,3/10/2022,140.6200237,rural
0,2,3,Clothing and footwear,531.1697196,4/10/2022,141.864982,rural
0,2,3,Clothing and footwear,531.1697196,5/10/2022,143.5779569,rural
0,2,3,Clothing and footwear,531.1697196,6/10/2022,144.9353389,rural
0,2,3,Clothing and footwear,531.1697196,7/10/2022,145.495762,rural
0,2,3,Clothing and footwear,531.1697196,8/10/2022,145.9933745,rural
0,2,3,Clothing and footwear,531.1697196,9/10/2022,146.9516102,rural
0,2,3,Clothing and footwear,531.1697196,10/10/2022,149.0115418,rural
0,2,3,Clothing and footwear,531.1697196,11/10/2022,149.1136488,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,2/1/2009,90.8168076,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,3/1/2009,93.89627443,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,4/1/2009,94.04724635,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,5/1/2009,93.73503596,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,6/1/2009,92.25009121,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,7/1/2009,93.722177,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,8/1/2009,90.99836582,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,9/1/2009,94.17936687,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,10/1/2009,94.41781872,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,11/1/2009,90.08588449,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,12/1/2009,92.27853154,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,1/1/2010,92.1917305,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,2/1/2010,92.17905354,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,3/1/2010,92.04838803,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,4/1/2010,89.62223937,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,5/1/2010,90.47728419,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,6/1/2010,90.73981706,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,7/1/2010,91.26796818,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,8/1/2010,91.6490138,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,9/1/2010,91.28779878,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,10/1/2010,91.35039532,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,11/1/2010,90.65630679,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,12/1/2010,89.74272504,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,1/1/2011,89.37458277,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,2/1/2011,89.72914818,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,3/1/2011,89.88843217,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,4/1/2011,89.2633014,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,5/1/2011,97.98193213,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,6/1/2011,95.43805656,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,7/1/2011,94.3131315,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,8/1/2011,94.31531795,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,9/1/2011,94.47660295,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,10/1/2011,94.68928682,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,11/1/2011,94.58496581,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,12/1/2011,92.07147468,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,1/1/2012,94.91883063,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,2/1/2012,93.77212542,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,3/1/2012,92.54287746,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,4/1/2012,93.4872223,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,5/1/2012,92.94554718,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,6/1/2012,93.46321251,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,7/1/2012,95.85576252,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,8/1/2012,94.78142411,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,9/1/2012,95.52743712,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,10/1/2012,95.06108248,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,11/1/2012,94.72000121,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,12/1/2012,94.83155156,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,1/1/2013,94.18700872,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,2/1/2013,94.19309033,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,3/1/2013,95.35907787,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,4/1/2013,94.84193622,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,5/1/2013,95.12533392,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,6/1/2013,94.94950314,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,7/1/2013,94.01207062,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,8/1/2013,94.27735529,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,9/1/2013,94.24001616,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,10/1/2013,95.0302971,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,11/1/2013,99.38154453,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,12/1/2013,98.69709555,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,1/1/2014,99.77723378,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,2/1/2014,100,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,3/1/2014,99.09675299,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,4/1/2014,99.35640185,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,5/1/2014,99.98395678,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,6/1/2014,99.91461751,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,7/1/2014,100.1528429,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,8/1/2014,100.1153586,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,9/1/2014,100.559484,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,10/1/2014,100.5275066,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,11/1/2014,100.5646276,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,12/1/2014,100.3634237,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,1/1/2015,100.3083361,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,2/1/2015,100.408848,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,3/1/2015,101.0953138,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,4/1/2015,101.1507608,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,5/1/2015,101.2772023,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,6/1/2015,100.1845352,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,7/1/2015,100.0658527,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,8/1/2015,100.7416627,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,9/1/2015,102.554917,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,10/1/2015,101.2949489,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,11/1/2015,101.2369001,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,12/1/2015,101.2803934,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,1/1/2016,101.2181206,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,2/1/2016,102.4698708,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,3/1/2016,102.8252088,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,4/1/2016,102.8096211,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,5/1/2016,102.7622804,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,6/1/2016,102.1910084,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,7/1/2016,101.6193949,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,8/1/2016,102.8791307,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,9/1/2016,102.8268871,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,10/1/2016,103.034893,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,11/1/2016,103.1036463,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,12/1/2016,102.2995856,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,1/1/2017,96.95225443,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,2/1/2017,99.31628468,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,3/1/2017,97.26516116,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,4/1/2017,97.84232621,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,5/1/2017,100.3034897,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,6/1/2017,105.0870413,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,7/1/2017,107.4815652,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,8/1/2017,107.0231828,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,9/1/2017,108.7144408,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,10/1/2017,112.4044373,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,11/1/2017,112.4263676,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,12/1/2017,112.0032352,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,1/1/2018,112.5841968,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,2/1/2018,113.155364,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,3/1/2018,114.3311867,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,4/10/2018,123.0610491,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,5/10/2018,125.2926206,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,6/10/2018,126.0422345,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,7/10/2018,127.9240532,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,8/10/2018,129.6408848,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,9/10/2018,129.430803,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,10/10/2018,129.0484081,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,11/10/2018,129.078467,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,12/10/2018,128.8907199,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,1/10/2019,129.2048595,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,2/10/2019,127.1329831,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,3/10/2019,126.4841956,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,4/10/2019,128.4395333,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,5/10/2019,129.9868959,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,6/10/2019,130.1033831,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,7/10/2019,130.1440175,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,8/10/2019,130.0608412,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,9/10/2019,130.1445526,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,10/10/2019,129.7107115,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,11/10/2019,130.2580151,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,12/10/2019,130.2253938,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,1/10/2020,130.4598545,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,2/10/2020,131.0179625,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,3/10/2020,135.0347553,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,4/10/2020,124.2222777,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,5/10/2020,131.980752,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,6/10/2020,131.4189216,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,7/10/2020,131.7580484,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,8/10/2020,133.0062071,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,9/10/2020,135.4031498,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,10/10/2020,133.8906829,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,11/10/2020,136.4084219,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,12/10/2020,134.8778533,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,1/10/2021,136.8220131,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,2/10/2021,135.4262189,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,3/10/2021,137.8154812,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,4/10/2021,137.6959887,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,5/10/2021,139.7258382,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,6/10/2021,140.1517785,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,7/10/2021,135.8215139,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,8/10/2021,139.2506506,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,9/10/2021,138.3515757,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,10/10/2021,137.2493313,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,11/10/2021,141.1862076,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,12/10/2021,141.8562267,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,1/10/2022,144.0652024,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,2/10/2022,157.5615428,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,3/10/2022,161.5165202,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,4/10/2022,160.7661779,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,5/10/2022,155.8190366,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,6/10/2022,154.5340444,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,7/10/2022,151.2774118,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,8/10/2022,152.1652338,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,9/10/2022,157.5103536,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,10/10/2022,163.4655464,rural
0,2,4,"Housing, water, electricity, gas and other fuels",1636.386967,11/10/2022,168.4294519,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,2/1/2009,93.88472722,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,3/1/2009,93.81197054,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,4/1/2009,93.58610103,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,5/1/2009,94.14740945,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,6/1/2009,95.85467153,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,7/1/2009,95.55331869,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,8/1/2009,96.35940468,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,9/1/2009,96.0780802,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,10/1/2009,97.18174571,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,11/1/2009,97.53434582,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,12/1/2009,99.49664365,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,1/1/2010,99.27338559,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,2/1/2010,97.91192053,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,3/1/2010,98.55307318,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,4/1/2010,99.43610795,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,5/1/2010,99.38338301,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,6/1/2010,99.01299503,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,7/1/2010,98.7816364,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,8/1/2010,99.35773162,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,9/1/2010,99.26257574,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,10/1/2010,99.42771416,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,11/1/2010,100.1579949,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,12/1/2010,99.35343661,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,1/1/2011,101.6279009,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,2/1/2011,99.78745098,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,3/1/2011,99.3535382,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,4/1/2011,103.4580561,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,5/1/2011,105.2659549,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,6/1/2011,99.22343914,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,7/1/2011,99.94337111,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,8/1/2011,103.5870003,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,9/1/2011,102.4915667,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,10/1/2011,101.9248943,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,11/1/2011,102.993175,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,12/1/2011,102.5992428,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,1/1/2012,96.60248578,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,2/1/2012,100.6088832,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,3/1/2012,100.5091428,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,4/1/2012,100.0699495,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,5/1/2012,99.98985465,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,6/1/2012,98.23705182,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,7/1/2012,97.33473489,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,8/1/2012,103.4363993,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,9/1/2012,104.1879299,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,10/1/2012,101.9425758,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,11/1/2012,100.5928965,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,12/1/2012,101.8757388,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,1/1/2013,102.3570907,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,2/1/2013,102.7251413,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,3/1/2013,102.717481,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,4/1/2013,101.1659604,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,5/1/2013,100.2633289,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,6/1/2013,100.5124715,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,7/1/2013,102.6700347,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,8/1/2013,102.2303147,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,9/1/2013,99.80007053,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,10/1/2013,100.5033834,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,11/1/2013,99.43617434,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,12/1/2013,99.46079164,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,1/1/2014,100.0521335,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,2/1/2014,100,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,3/1/2014,100.6180555,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,4/1/2014,100.0426853,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,5/1/2014,100.5568539,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,6/1/2014,101.0796176,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,7/1/2014,101.5818339,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,8/1/2014,101.7177086,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,9/1/2014,102.3728901,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,10/1/2014,102.5433525,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,11/1/2014,102.7420621,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,12/1/2014,102.7906236,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,1/1/2015,102.8982414,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,2/1/2015,103.0614475,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,3/1/2015,102.8896601,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,4/1/2015,102.9825005,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,5/1/2015,102.6750724,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,6/1/2015,102.486328,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,7/1/2015,102.5224333,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,8/1/2015,102.3620588,rural
0,2,5,"Furnishing, household equipment and routine household maintenance",323.0841447,9/1/2015,102.4655523,rural
